Transaction Date,Created Date,Order ID,Currency Code,Amount,Service Tax Collected,Swachh Bharat Cess,Order Total,Payment Status,Order Status,Course Title,SC ID
2016-06-16 01:11:00,2016-06-16 01:09:02,43197,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 01:11:03,2016-06-16 01:06:49,43195,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCG7CR
2016-06-16 01:05:03,2016-06-16 12:58:35,43191,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 12:50:03,2016-06-16 12:48:29,43186,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 12:53:03,2016-06-16 12:46:00,43185,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCTOWERS
2016-06-16 12:45:01,2016-06-16 12:43:32,43181,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 12:40:01,2016-06-16 12:37:54,43176,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 12:35:04,2016-06-16 12:32:40,43170,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-16 12:33:04,2016-06-16 12:31:09,43168,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-17 12:16:03,2016-06-16 12:26:21,43165,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-16 12:24:42,2016-06-16 12:23:57,43162,INR,60,8,0,69,failure,canceled,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 12:20:01,2016-06-16 12:14:09,43154,INR,2001,280,10,2301,success,completed,Financial Accounting,SCG7CR
2016-06-16 12:22:21,2016-06-16 12:12:37,43153,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCG7CR
2016-06-16 01:59:04,2016-06-16 12:08:41,43149,INR,15173,2124,76,17449,success,completed,Advanced Digital Marketing,SCG7CR
2016-06-16 04:34:02,2016-06-16 11:50:30,43137,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCG7CR
2016-06-16 11:51:02,2016-06-16 11:49:02,43136,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCG7CR
2016-06-16 12:00:00,2016-06-16 11:46:49,43135,INR,6423,899,32,7387,success,completed,Digital Marketing Certification,SCTOWERS
2016-06-16 11:59:04,2016-06-16 11:25:56,43131,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SC0106
2016-06-16 12:15:00,2016-06-16 11:06:39,43130,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SC0106
2016-06-16 01:59:56,2016-06-16 10:59:15,43129,INR,6755,946,34,7768,failure,canceled,Cloud Computing with MS Azure,SCTOWERS
2016-06-16 11:57:03,2016-06-16 10:48:03,43125,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCG7CR
2016-06-16 01:43:01,2016-06-16 10:46:08,43124,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-16 10:31:00,2016-06-16 10:29:42,43116,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 10:26:04,2016-06-16 10:24:46,43112,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 10:22:12,2016-06-16 10:21:08,43107,INR,27000,3780,135,31050,failure,canceled,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 10:17:04,2016-06-16 10:15:02,43104,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 10:08:05,2016-06-16 10:07:07,43101,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 09:51:20,2016-06-16 09:50:39,43097,INR,60,8,0,69,failure,canceled,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 09:46:34,2016-06-16 09:43:56,43094,INR,60,8,0,69,failure,canceled,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 09:39:00,2016-06-16 09:34:51,43093,INR,60,8,0,69,success,completed,Information Mapping Fundamentals and Mastering Successful Policies and Procedures,
2016-06-16 09:37:05,2016-06-16 09:25:32,43088,INR,7720,1081,39,8878,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-16 08:08:04,2016-06-16 12:01:37,43064,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-15 06:23:02,2016-06-15 06:00:31,43042,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-22 01:19:03,2016-06-15 04:59:38,43033,INR,10386,1454,52,11944,success,completed,Business Analytics ,SCTOWERS
2016-06-15 06:23:00,2016-06-15 04:55:26,43032,INR,7720,1081,39,8878,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-16 12:08:01,2016-06-15 04:50:56,43031,INR,263,37,1,302,success,completed,Evolution of Business Analytics,
2016-06-15 02:39:54,2016-06-15 02:32:13,42987,INR,3000,420,15,3450,failure,canceled,Basics of Project Management,SCG7CR
2016-06-24 12:00:00,2016-06-15 12:47:09,42962,INR,45000,6300,225,51750,success,completed,CIMA - Advanced Diploma in Management Accounting ,SCNORTH
2016-06-17 03:34:01,2016-06-15 12:38:04,42959,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-15 12:36:04,2016-06-15 12:25:17,42953,INR,10912,1528,55,12549,canceled,canceled,Digital Marketing Certification,SCG7CR
2016-06-15 11:27:05,2016-06-15 10:49:24,42914,INR,13760,,,13760,success,completed,Project Management ,SCTOWERS
2016-06-15 10:21:01,2016-06-15 10:14:24,42903,INR,4500,630,23,5175,success,completed,Supply Chain Management,SCG7CR
2016-06-15 12:12:01,2016-06-15 12:09:40,42869,INR,2250,315,11,2588,success,completed,Financial Accounting,
2016-06-14 11:10:00,2016-06-14 10:50:43,42862,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-14 10:53:04,2016-06-14 10:43:29,42859,INR,11250,1575,56,12938,canceled,canceled,Financial Modelling Using Excel,
2016-06-14 08:54:03,2016-06-14 08:17:45,42858,INR,21000,2940,105,24150,success,checkout_payment,Digital Marketing Professional Program in association with Google,SCWEST
2016-06-14 07:45:05,2016-06-14 07:24:38,42849,INR,17341,2428,87,19942,success,completed,Advanced Digital Marketing,SCG7CR
2016-06-14 07:03:02,2016-06-14 06:55:49,42846,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-14 06:29:04,2016-06-14 06:27:48,42844,INR,11684,1636,58,13437,success,completed,Business Analytics ,
2016-06-14 04:47:57,2016-06-14 04:37:11,42826,INR,12276,1719,61,14117,failure,canceled,Digital Marketing Certification,SCG7CR
2016-06-14 03:52:03,2016-06-14 03:46:42,42808,INR,7341,1028,37,8442,success,completed,Digital Marketing Certification,SCG7CR
2016-06-14 10:25:04,2016-06-14 03:11:42,41849,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-14 01:44:02,2016-06-14 01:03:28,41764,INR,2250,315,11,2588,success,completed,Java Programming,SCG7CR
2016-06-14 01:33:04,2016-06-14 12:12:12,41746,INR,6755,946,34,7768,success,completed,Supply Chain Management,SCG7CR
2016-06-14 12:40:42,2016-06-14 11:56:33,41736,INR,24000,3360,120,27600,failure,canceled,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-14 11:06:03,2016-06-14 11:00:55,41703,INR,10912,1528,55,12549,success,completed,Digital Marketing Certification,SCG7CR
2016-06-14 11:02:01,2016-06-14 10:54:31,41652,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 10:23:02,2016-06-13 10:18:13,41602,INR,7341,1028,37,8442,success,completed,Digital Marketing Certification,SCG7CR
2016-06-13 10:09:02,2016-06-13 10:06:29,41598,INR,8539,,,8539,success,completed,Business Analytics ,SCG7CR
2016-06-13 12:00:00,2016-06-13 04:43:33,41554,INR,9518,1332,48,10945,success,completed,Project Management ,SCTOWERS
2016-06-13 12:00:00,2016-06-13 04:26:27,41533,,0,0,0,0,,canceled,,SCG7CR
2016-06-14 01:08:04,2016-06-13 04:25:34,41531,INR,10386,1454,52,11944,success,completed,Business Analytics ,SCTOWERS
2016-06-13 03:47:01,2016-06-13 03:23:28,41417,INR,5060,,,5060,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 09:50:03,2016-06-13 02:48:43,41412,INR,10386,1454,52,11944,success,completed,Business Analytics ,SCG7CR
2016-06-13 09:29:05,2016-06-13 02:47:30,41411,INR,10386,1454,52,11944,success,completed,Business Analytics ,SCG7CR
2016-06-13 02:09:05,2016-06-13 02:06:43,41408,INR,10500,1470,53,12075,success,completed,Advanced Business Analytics with R,SCG7CR
2016-06-13 03:45:01,2016-06-13 02:05:24,41407,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 02:28:01,2016-06-13 01:35:27,41404,INR,263,37,1,302,success,completed,Basics of Management Accounting,
2016-06-13 01:31:09,2016-06-13 01:11:56,41398,INR,9287,,,9287,failure,canceled,Digital Marketing Certification,SCG7CR
2016-06-13 01:09:00,2016-06-13 01:05:44,41396,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 04:09:00,2016-06-13 12:46:22,41380,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-14 04:57:36,2016-06-13 11:53:51,41361,USD,1,,,1,success,completed,Business Analytics ,
2016-06-13 11:48:04,2016-06-13 11:46:05,41360,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 12:00:00,2016-06-13 10:28:56,41315,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-12 11:08:02,2016-06-12 11:02:50,41266,INR,17341,2428,87,19942,success,completed,Advanced Digital Marketing,SCG7CR
2016-06-14 01:50:03,2016-06-12 02:20:18,41226,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-12 10:50:04,2016-06-12 10:47:58,41205,INR,6001,840,30,6901,success,completed,Business Analytics ,SCG7CR
2016-06-13 09:35:02,2016-06-11 10:41:42,41180,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-11 10:39:04,2016-06-11 10:34:57,41178,INR,2502,350,13,2877,success,completed,Microsoft PowerPoint 2013,SCG7CR
2016-06-11 10:20:01,2016-06-11 10:11:17,41176,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-11 10:36:54,2016-06-11 09:54:43,41173,INR,10386,1454,52,11944,failure,canceled,Business Analytics ,SCG7CR
2016-06-11 07:44:02,2016-06-11 07:37:06,41170,INR,8539,,,8539,success,completed,Business Analytics ,SCG7CR
2016-06-11 05:42:05,2016-06-11 05:31:38,41152,INR,3000,420,15,3450,success,completed,Business Strategy ,SC0140
2016-06-11 04:09:01,2016-06-11 04:01:31,41147,INR,7720,1081,39,8878,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-11 03:28:03,2016-06-11 03:26:01,41139,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-11 02:24:03,2016-06-11 02:18:44,41086,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-11 02:15:02,2016-06-11 02:09:18,41084,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-11 02:42:00,2016-06-11 02:07:14,41083,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-11 12:27:02,2016-06-11 12:24:42,41064,INR,263,37,1,302,success,completed,Introduction to Microprocessors,SCG7CR
2016-06-11 05:52:00,2016-06-11 11:53:40,41058,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-06-11 06:00:00,2016-06-11 11:51:29,41057,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-11 12:16:04,2016-06-10 11:54:46,40988,INR,4985,698,25,5733,success,completed,Online Android App Development,SCG7CR
2016-06-10 09:09:02,2016-06-10 09:05:07,40972,INR,4500,630,23,5175,success,completed,Certificate in Advanced MS Excel 2010,
2016-06-11 12:18:05,2016-06-10 08:56:54,40969,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-13 08:14:01,2016-06-10 06:45:00,40950,INR,10877,1523,54,12509,success,completed,Project Management ,SCG7CR
2016-06-10 05:48:37,2016-06-10 05:38:12,40943,INR,5608,785,28,6449,failure,canceled,Online Android App Development,
2016-06-10 04:22:02,2016-06-10 03:35:21,40923,INR,263,37,1,302,success,completed,Introduction to Microprocessors,SCG7CR
2016-06-10 04:42:13,2016-06-10 03:15:24,40918,INR,6000,840,30,6900,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0183
2016-06-10 07:50:03,2016-06-10 03:09:18,40916,INR,6000,840,30,6900,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0176
2016-06-10 02:59:02,2016-06-10 02:56:33,40911,INR,10582,1481,53,12169,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-06-10 02:46:03,2016-06-10 02:33:52,40883,INR,9765,,,9765,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 02:33:05,2016-06-10 02:31:51,40882,INR,4500,630,23,5175,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-10 02:36:04,2016-06-10 02:22:22,40878,INR,6000,840,30,6900,success,completed,Cloud Computing with AWS,SC0177
2016-06-10 07:08:05,2016-06-10 01:52:51,40873,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-10 01:49:04,2016-06-10 01:44:21,40870,INR,10001,1400,50,11501,success,completed,Financial Modelling Using Excel,SCG7CR
2016-06-10 02:33:04,2016-06-10 12:59:49,40860,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-10 12:52:03,2016-06-10 12:45:09,40857,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-10 02:56:00,2016-06-10 12:25:32,40847,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 01:49:05,2016-06-10 12:24:42,40845,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 12:50:01,2016-06-10 12:23:53,40844,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 01:42:00,2016-06-10 12:23:02,40843,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 12:04:00,2016-06-10 11:59:18,40833,INR,6755,946,34,7768,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-10 06:31:05,2016-06-10 11:06:21,40820,INR,7720,1081,39,8878,success,completed,Supply Chain Management,SCG7CR
2016-06-10 10:53:16,2016-06-10 10:50:21,40803,USD,110,,,110,canceled,canceled,Business Analytics ,
2016-06-10 10:20:02,2016-06-10 10:16:04,40638,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-10 04:39:03,2016-06-10 04:35:13,40613,INR,4500,630,23,5175,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-10 12:53:01,2016-06-10 12:40:32,40609,INR,5000,700,25,5750,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-09 09:10:04,2016-06-09 09:06:03,40597,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-09 07:41:03,2016-06-09 07:34:04,40592,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-11 05:08:02,2016-06-09 06:23:52,40588,INR,10912,1528,55,12549,success,completed,Digital Marketing Certification,SCG7CR
2016-06-10 02:49:01,2016-06-09 04:15:50,40447,INR,10386,1454,52,11944,success,completed,Business Analytics ,SCTOWERS
2016-06-10 12:00:00,2016-06-09 03:37:46,40436,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-10 12:25:05,2016-06-09 02:45:28,40379,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SC0112
2016-06-09 02:42:02,2016-06-09 02:33:49,40374,INR,8684,1216,43,9987,success,completed,Supply Chain Management,SCG7CR
2016-06-09 04:42:02,2016-06-09 02:25:49,40362,INR,10582,1481,53,12169,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-06-09 01:22:02,2016-06-09 01:14:58,40344,INR,10386,1454,52,11944,success,completed,Business Analytics ,SC0102
2016-06-09 01:15:01,2016-06-09 01:10:03,40343,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-09 01:00:00,2016-06-09 12:40:00,40339,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SC0177
2016-06-10 12:00:00,2016-06-09 11:09:15,40326,INR,20000,2800,100,23000,canceled,canceled,CIMA Gateway Prep Program,
2016-06-09 02:40:49,2016-06-09 02:39:38,40312,USD,110,,,110,canceled,canceled,Business Analytics ,
2016-06-09 01:15:13,2016-06-09 01:11:48,40308,USD,74,,,74,canceled,canceled,Advanced MS Excel,
2016-06-09 01:33:53,2016-06-09 12:49:47,40306,USD,110,,,110,canceled,canceled,Business Analytics ,
2016-06-09 08:03:00,2016-06-08 08:38:10,40282,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-08 07:24:00,2016-06-08 07:07:33,40260,INR,21000,2940,105,24150,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-08 07:07:01,2016-06-08 06:48:28,40254,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-08 07:12:03,2016-06-08 06:13:36,40245,INR,2531,,,2531,success,completed,Financial Accounting,SCTOWERS
2016-06-09 10:25:01,2016-06-08 05:29:10,40237,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-09 11:48:10,2016-06-08 05:15:04,40234,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-08 04:25:05,2016-06-08 04:03:24,40209,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-08 03:57:00,2016-06-08 03:45:32,40192,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-08 03:40:31,2016-06-08 03:36:25,40190,INR,4000,560,20,4600,failure,canceled,Certificate in Advanced MS Excel 2010,
2016-06-09 11:48:02,2016-06-08 03:22:11,40184,INR,7341,1028,37,8442,success,completed,Digital Marketing Certification,SCG7CR
2016-06-08 03:06:01,2016-06-08 03:01:10,40136,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-09 07:59:04,2016-06-08 02:44:41,40125,INR,3000,420,15,3450,success,completed,Business Strategy ,SCG7CR
2016-06-08 02:25:00,2016-06-08 02:15:17,40120,INR,2001,280,10,2301,success,completed,HTML5 / Internet Web Technologies,SCG7CR
2016-06-09 03:15:01,2016-06-08 12:28:06,40099,INR,21013,2942,105,24165,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-08 10:11:02,2016-06-08 12:18:36,40095,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-08 10:19:03,2016-06-08 10:12:42,40067,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-08 03:24:03,2016-06-08 12:00:54,40047,INR,5060,,,5060,success,completed,Supply Chain Management,SCG7CR
2016-06-07 10:25:05,2016-06-07 10:18:42,40042,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-07 07:33:04,2016-06-07 07:28:07,40030,INR,4500,630,23,5175,success,completed,Supply Chain Management,SCG7CR
2016-06-07 07:04:03,2016-06-07 07:01:39,40026,INR,263,37,1,302,success,completed,Understanding Social Media Marketing,
2016-06-07 06:52:01,2016-06-07 06:48:37,40023,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-07 06:32:04,2016-06-07 06:05:03,40016,INR,2369,332,12,2724,success,completed,Basics of Cloud Computing,
2016-06-07 09:43:02,2016-06-07 05:48:44,40014,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-07 02:55:02,2016-06-07 02:48:58,39981,INR,12000,1680,60,13800,success,completed,Advanced Business Analytics with R,SCG7CR
2016-06-07 06:46:01,2016-06-07 12:50:16,39963,INR,10582,1481,53,12169,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-06-07 01:06:00,2016-06-07 12:49:25,39962,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-07 03:04:03,2016-06-07 12:46:11,39961,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-07 12:27:05,2016-06-07 12:17:35,39955,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-07 10:45:00,2016-06-07 10:30:45,39943,INR,10912,1528,55,12549,success,completed,Digital Marketing Certification,SCTOWERS
2016-06-07 01:30:00,2016-06-07 01:17:15,39917,INR,263,37,1,302,success,completed,Basics of Financial Accounting,
2016-06-06 09:43:05,2016-06-06 09:39:25,39906,INR,263,37,1,302,success,completed,UNIX Shell Programming,
2016-06-06 09:19:05,2016-06-06 09:16:17,39902,INR,263,37,1,302,success,completed,Basics of Management Accounting,SCG7CR
2016-06-06 11:21:01,2016-06-06 08:51:25,39899,INR,13386,,,13386,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-06-07 11:15:00,2016-06-06 08:09:15,39893,INR,15173,2124,76,17449,success,completed,Advanced Digital Marketing,SCTOWERS
2016-06-08 12:43:03,2016-06-06 08:03:11,39891,INR,9548,1337,48,10980,success,completed,Digital Marketing Certification,SCTOWERS
2016-06-08 08:51:05,2016-06-06 07:52:08,39889,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-06 07:02:05,2016-06-06 06:58:35,39885,INR,5000,700,25,5750,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-06 06:49:05,2016-06-06 06:47:35,39881,INR,10582,1481,53,12169,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-06-06 06:26:01,2016-06-06 06:13:30,39878,INR,22500,3150,113,25875,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-06-08 06:33:02,2016-06-06 05:30:49,39864,INR,10912,1528,55,12549,success,completed,Digital Marketing Certification,SCG7CR
2016-06-06 05:12:01,2016-06-06 05:08:48,39858,INR,6001,840,30,6901,success,completed,Business Analytics ,SCG7CR
2016-06-06 05:07:05,2016-06-06 04:59:15,39855,INR,6755,946,34,7768,success,checkout_payment,Cloud Computing with MS Azure,SCG7CR
2016-06-06 04:56:00,2016-06-06 04:52:57,39852,INR,10877,1523,54,12509,success,completed,Project Management ,SCG7CR
2016-06-06 05:33:03,2016-06-06 04:39:08,39845,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-10 12:26:00,2016-06-06 04:05:02,39838,INR,6000,840,30,6900,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0180
2016-06-06 12:30:00,2016-06-06 12:25:49,39794,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SC0177
2016-06-06 12:15:04,2016-06-06 12:11:07,39790,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SC0177
2016-06-07 04:30:01,2016-06-06 11:59:38,39788,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-06-06 12:01:05,2016-06-06 11:55:35,39787,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SC0177
2016-06-06 11:59:02,2016-06-06 11:55:02,39786,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-06 11:45:00,2016-06-06 11:28:56,39771,INR,3750,525,19,4313,success,completed,Certificate in Advanced MS Excel 2010,SC0177
2016-06-06 12:13:05,2016-06-06 10:42:55,39751,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-06 07:07:00,2016-06-06 10:16:40,39740,INR,12000,1680,60,13800,success,completed,Advanced Business Analytics with R,SCG7CR
2016-06-05 08:52:05,2016-06-05 08:49:43,39702,INR,2106,295,11,2422,success,completed,Basics of Cloud Computing,
2016-06-05 08:48:03,2016-06-05 08:40:00,39700,INR,6001,840,30,6901,success,completed,Business Analytics ,SCG7CR
2016-06-05 08:43:02,2016-06-05 08:34:11,39699,INR,5000,700,25,5750,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-05 07:09:00,2016-06-05 07:02:10,39692,INR,5000,700,25,5750,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-06-05 06:53:05,2016-06-05 06:48:17,39691,INR,5000,700,25,5750,failure,canceled,Cloud Computing with MS Azure,
2016-06-05 06:43:55,2016-06-05 06:41:10,39689,INR,5000,700,25,5750,failure,canceled,Cloud Computing with MS Azure,
2016-06-05 06:29:05,2016-06-05 06:24:33,39688,INR,4000,560,20,4600,success,completed,Supply Chain Management,
2016-06-05 02:12:29,2016-06-05 01:59:22,39672,INR,4985,698,25,5733,success,completed,Online Android App Development,SCG7CR
2016-06-08 06:45:00,2016-06-05 01:53:29,39671,INR,10001,1400,50,11501,success,completed,Financial Modelling Using Excel,SC0153
2016-06-05 12:53:03,2016-06-05 12:46:57,39668,INR,6001,840,30,6901,success,completed,Business Analytics ,SCG7CR
2016-06-05 12:31:05,2016-06-05 12:29:22,39664,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-05 12:07:01,2016-06-05 11:55:19,39660,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-05 08:41:27,2016-06-05 11:19:08,39654,INR,2106,295,11,2422,failure,canceled,Basics of Cloud Computing,
2016-06-05 11:09:04,2016-06-05 11:00:10,39651,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-05 10:43:01,2016-06-05 10:24:11,39646,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-09 05:34:03,2016-06-04 06:41:33,39590,INR,24000,3360,120,27600,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-06-04 05:32:00,2016-06-04 05:22:41,39572,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-06-04 04:56:00,2016-06-04 04:46:13,39570,INR,4000,560,20,4600,success,completed,Supply Chain Management,SCG7CR
2016-06-04 04:43:17,2016-06-04 04:41:23,39568,INR,4000,560,20,4600,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
